"scn","year","variable","description","unit","value","met"
"harvest_45_1day_above",1980,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.159475206732295,"met3"
"harvest_45_1day_above",1981,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.23356891519307,"met3"
"harvest_45_1day_above",1982,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.283853363636661,"met3"
"harvest_45_1day_above",1983,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.261666160612684,"met3"
"harvest_45_1day_above",1984,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.251647026208262,"met3"
"harvest_45_1day_above",1985,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.328456174293087,"met3"
"harvest_45_1day_above",1986,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.334673949232119,"met3"
"harvest_45_1day_above",1987,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.290314762886044,"met3"
"harvest_45_1day_above",1988,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.147805773289839,"met3"
"harvest_45_1day_above",1989,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.13586459651334,"met3"
"harvest_45_1day_above",1990,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.170040861504994,"met3"
"harvest_45_1day_above",1991,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.168183305283367,"met3"
"harvest_45_1day_above",1992,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.211754946028904,"met3"
"harvest_45_1day_above",1993,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.291418848738638,"met3"
"harvest_45_1day_above",1994,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.260168278265928,"met3"
"harvest_45_1day_above",1995,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.260424279319702,"met3"
"harvest_45_1day_above",1996,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.208756203373013,"met3"
"harvest_45_1day_above",1997,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.260172901694857,"met3"
"harvest_45_1day_above",1998,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.366030862232156,"met3"
"harvest_45_1day_above",1999,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.321508824932043,"met3"
"harvest_45_1day_above",2000,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.333712206113972,"met3"
"harvest_45_1day_above",2001,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.374452588111115,"met3"
"harvest_45_1day_above",2002,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.269118712637511,"met3"
"harvest_45_1day_above",2003,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.157913400269115,"met3"
"harvest_45_1day_above",2004,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.234766678438216,"met3"
"harvest_45_1day_above",2005,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.357923918542379,"met3"
"harvest_45_1day_above",2006,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.418732565392429,"met3"
"harvest_45_1day_above",2007,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.409789473963,"met3"
"harvest_45_1day_above",2008,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.407000945895198,"met3"
"harvest_45_1day_above",2009,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.381772498875346,"met3"
"harvest_45_1day_above",2010,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.404639767035902,"met3"
"harvest_45_1day_above",2011,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.401718088539418,"met3"
"harvest_45_1day_above",2012,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.397473721256333,"met3"
"harvest_45_1day_above",2013,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.387061863594899,"met3"
"harvest_45_1day_above",2014,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.364486272109545,"met3"
"harvest_45_1day_above",2015,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.322813271278918,"met3"
"harvest_45_1day_above",2016,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.270084187985024,"met3"
"harvest_45_1day_above",2017,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.242905669867332,"met3"
"harvest_45_1day_above",2018,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.238741119044446,"met3"
"harvest_45_1day_above",2019,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.214206274152709,"met3"
"harvest_45_1day_above",2020,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.225674552517787,"met3"
"harvest_45_1day_above",2021,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.227617382510013,"met3"
"harvest_45_1day_above",2022,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.228185813455171,"met3"
"harvest_45_1day_above",2023,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.228672109251778,"met3"
"harvest_45_1day_above",2024,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.228867987599616,"met3"
"harvest_45_1day_above",2025,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.229219761372619,"met3"
"harvest_45_1day_above",2026,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.229321071445121,"met3"
"harvest_45_1day_above",2027,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.229403184276427,"met3"
"harvest_45_1day_above",2028,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.229677024401057,"met3"
"harvest_45_1day_above",2029,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.229842167666523,"met3"
"harvest_45_1day_above",2030,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.230073693625957,"met3"
"harvest_45_1day_above",2031,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.197273385045444,"met3"
"harvest_45_1day_above",2032,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.152844697155861,"met3"
"harvest_45_1day_above",2033,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.223740748109836,"met3"
"harvest_45_1day_above",2034,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.269542717582,"met3"
"harvest_45_1day_above",2035,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.248345753226538,"met3"
"harvest_45_1day_above",2036,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.240764750030964,"met3"
"harvest_45_1day_above",2037,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.307458555361204,"met3"
"harvest_45_1day_above",2038,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.312040225094386,"met3"
"harvest_45_1day_above",2039,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.290681430666652,"met3"
"harvest_45_1day_above",2040,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.17058972815017,"met3"
"harvest_45_1day_above",2041,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.198622797677408,"met3"
"harvest_45_1day_above",2042,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.147900923065972,"met3"
"harvest_45_1day_above",2043,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.223553232922502,"met3"
"harvest_45_1day_above",2044,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.27043841797239,"met3"
"harvest_45_1day_above",2045,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.247509377345889,"met3"
"harvest_45_1day_above",2046,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.238234701306824,"met3"
"harvest_45_1day_above",2047,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.306507576866932,"met3"
"harvest_45_1day_above",2048,"NPP_patch","Annual  Net primary productivity","kgC/m2",0.310874693667094,"met3"
"harvest_45_1day_above",1901,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.00419202550741223,"met3"
"harvest_45_1day_above",1902,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.00887527478820023,"met3"
"harvest_45_1day_above",1903,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0173918080011693,"met3"
"harvest_45_1day_above",1904,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0278391764926103,"met3"
"harvest_45_1day_above",1905,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0419796992403766,"met3"
"harvest_45_1day_above",1906,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0664950230469306,"met3"
"harvest_45_1day_above",1907,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0910508272548516,"met3"
"harvest_45_1day_above",1908,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13466415554285,"met3"
"harvest_45_1day_above",1909,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.15831091782699,"met3"
"harvest_45_1day_above",1910,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.15972261937956,"met3"
"harvest_45_1day_above",1911,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.203692195937037,"met3"
"harvest_45_1day_above",1912,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.234710885211825,"met3"
"harvest_45_1day_above",1913,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.282570364574591,"met3"
"harvest_45_1day_above",1914,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.297267431470876,"met3"
"harvest_45_1day_above",1915,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.303892953942219,"met3"
"harvest_45_1day_above",1916,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.379758773992459,"met3"
"harvest_45_1day_above",1917,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.404700208455324,"met3"
"harvest_45_1day_above",1918,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.473708382497231,"met3"
"harvest_45_1day_above",1919,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.352272338233888,"met3"
"harvest_45_1day_above",1920,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.216328951219718,"met3"
"harvest_45_1day_above",1921,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.106920029347142,"met3"
"harvest_45_1day_above",1922,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.165610651175181,"met3"
"harvest_45_1day_above",1923,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.232327022279302,"met3"
"harvest_45_1day_above",1924,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.211906167988976,"met3"
"harvest_45_1day_above",1925,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.207616827140252,"met3"
"harvest_45_1day_above",1926,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.283216762046019,"met3"
"harvest_45_1day_above",1927,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.301096460471551,"met3"
"harvest_45_1day_above",1928,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.287998935207725,"met3"
"harvest_45_1day_above",1929,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.102353719373544,"met3"
"harvest_45_1day_above",1930,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17507816820095,"met3"
"harvest_45_1day_above",1931,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0954319117590785,"met3"
"harvest_45_1day_above",1932,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.165731294701497,"met3"
"harvest_45_1day_above",1933,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.238474871963263,"met3"
"harvest_45_1day_above",1934,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.20658423534284,"met3"
"harvest_45_1day_above",1935,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.199286850790183,"met3"
"harvest_45_1day_above",1936,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.281549504647652,"met3"
"harvest_45_1day_above",1937,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.29860516389211,"met3"
"harvest_45_1day_above",1938,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.237764569620291,"met3"
"harvest_45_1day_above",1939,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0660682953894138,"met3"
"harvest_45_1day_above",1940,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.148750709059338,"met3"
"harvest_45_1day_above",1941,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0941632414857546,"met3"
"harvest_45_1day_above",1942,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.144257956494888,"met3"
"harvest_45_1day_above",1943,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.216669427851836,"met3"
"harvest_45_1day_above",1944,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.184991125017405,"met3"
"harvest_45_1day_above",1945,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.17996887365977,"met3"
"harvest_45_1day_above",1946,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.252477681885163,"met3"
"harvest_45_1day_above",1947,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.264360470076402,"met3"
"harvest_45_1day_above",1948,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.227789629250765,"met3"
"harvest_45_1day_above",1949,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0723937588433425,"met3"
"harvest_45_1day_above",1950,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.14492156667014,"met3"
"harvest_45_1day_above",1951,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0700335136304299,"met3"
"harvest_45_1day_above",1952,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.132152778406938,"met3"
"harvest_45_1day_above",1953,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.208582599957784,"met3"
"harvest_45_1day_above",1954,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.168674791852633,"met3"
"harvest_45_1day_above",1955,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.162396259605885,"met3"
"harvest_45_1day_above",1956,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.22944517681996,"met3"
"harvest_45_1day_above",1957,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.242395617067814,"met3"
"harvest_45_1day_above",1958,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.202520944178104,"met3"
"harvest_45_1day_above",1959,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0540515897640338,"met3"
"harvest_45_1day_above",1960,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.128930014868577,"met3"
"harvest_45_1day_above",1961,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0554779109855493,"met3"
"harvest_45_1day_above",1962,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.11450594291091,"met3"
"harvest_45_1day_above",1963,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.195475559681654,"met3"
"harvest_45_1day_above",1964,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.152918329151968,"met3"
"harvest_45_1day_above",1965,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.147587849448125,"met3"
"harvest_45_1day_above",1966,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.215458601713181,"met3"
"harvest_45_1day_above",1967,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.227837273230155,"met3"
"harvest_45_1day_above",1968,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.190596638868252,"met3"
"harvest_45_1day_above",1969,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0469008409418166,"met3"
"harvest_45_1day_above",1970,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.118787003060182,"met3"
"harvest_45_1day_above",1971,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0470652220149835,"met3"
"harvest_45_1day_above",1972,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.10367892558376,"met3"
"harvest_45_1day_above",1973,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.187336078534524,"met3"
"harvest_45_1day_above",1974,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.142856113302211,"met3"
"harvest_45_1day_above",1975,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.138904868314664,"met3"
"harvest_45_1day_above",1976,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.203826357920965,"met3"
"harvest_45_1day_above",1977,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.217970109234254,"met3"
"harvest_45_1day_above",1978,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.182537984102964,"met3"
"harvest_45_1day_above",1979,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.126392338424921,"met3"
"harvest_45_1day_above",1980,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.0531299362579982,"met3"
"harvest_45_1day_above",1981,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.102506396671136,"met3"
"harvest_45_1day_above",1982,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.19083517541488,"met3"
"harvest_45_1day_above",1983,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.143522798704604,"met3"
"harvest_45_1day_above",1984,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.13780023654302,"met3"
"harvest_45_1day_above",1985,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.209119102607171,"met3"
"harvest_45_1day_above",1986,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.222153823822737,"met3"
"harvest_45_1day_above",1987,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.172209496299426,"met3"
"harvest_45_1day_above",1988,"NEP_patch","Annual  Net Ecosystem productivity","kg/m2",0.025526427042981,"met3"
