"scn","year","variable","description","unit","treatment","met","baseline","value","severity"
"harvest_85",0,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",-1.76506539185842,1979,-1.6238166919599,0.0834083779507623,"85 %"
"harvest_45",1,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.10721512387196,1979,1.72000179688136,-0.440477370168866,"45 %"
"harvest_65",1,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.682518271108468,1979,1.72000179688136,-0.924291316949738,"65 %"
"harvest_85",1,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.253736174975832,1979,1.72000179688136,-1.91378556848753,"85 %"
"harvest_45",2,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.91033528248469,1979,1.27234435950716,-0.334803456200657,"45 %"
"harvest_65",2,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.604056759426991,1979,1.27234435950716,-0.744948264063314,"65 %"
"harvest_85",2,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.247155825297038,1979,1.27234435950716,-1.63859742078419,"85 %"
"harvest_45",3,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.97955630471309,1979,1.19052401433388,-0.195049118511007,"45 %"
"harvest_65",3,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.705622325961788,1979,1.19052401433388,-0.52306869206618,"65 %"
"harvest_85",3,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.357884418529769,1979,1.19052401433388,-1.20193875635694,"85 %"
"harvest_45",4,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.01566367472212,1979,1.13891420265039,-0.114533089181258,"45 %"
"harvest_65",4,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.796115168680747,1979,1.13891420265039,-0.358086774049822,"65 %"
"harvest_85",4,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.462159739496808,1979,1.13891420265039,-0.901920045892404,"85 %"
"harvest_45",5,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.06552417079608,1979,1.11275234570106,-0.0433696797010208,"45 %"
"harvest_65",5,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.902754943817854,1979,1.11275234570106,-0.20914067937528,"65 %"
"harvest_85",5,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.563651928678155,1979,1.11275234570106,-0.680154902665123,"85 %"
"harvest_45",6,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.06287149712443,1979,1.10435485218962,-0.0382871152365523,"45 %"
"harvest_65",6,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.95807629947861,1979,1.10435485218962,-0.142089179927088,"65 %"
"harvest_85",6,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.658151196936766,1979,1.10435485218962,-0.517581911768171,"85 %"
"harvest_45",7,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.08089096223315,1979,1.10142160827915,-0.0188160505041924,"45 %"
"harvest_65",7,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.01583051805695,1979,1.10142160827915,-0.0808951942690044,"65 %"
"harvest_85",7,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.750233717262745,1979,1.10142160827915,-0.383972214553552,"85 %"
"harvest_45",8,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.09490644186735,1979,1.10144017885129,-0.00594965857935851,"45 %"
"harvest_65",8,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.0545094187061,1979,1.10144017885129,-0.0435429241670362,"65 %"
"harvest_85",8,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.83821569258968,1979,1.10144017885129,-0.273098398874433,"85 %"
"harvest_45",9,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12763939425349,1979,1.10603153084715,0.0193480044227718,"45 %"
"harvest_65",9,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.10900872697433,1979,1.10603153084715,0.00268816596853622,"65 %"
"harvest_85",9,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.922733101372917,1979,1.10603153084715,-0.181193662168861,"85 %"
"harvest_45",10,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.10542692244053,1979,1.10687803477049,-0.00131185579396697,"45 %"
"harvest_65",10,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.11204822858175,1979,1.10687803477049,0.00466009461709704,"65 %"
"harvest_85",10,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",0.987219993645946,1979,1.10687803477049,-0.114405844450805,"85 %"
"harvest_45",11,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.10484169175227,1979,1.1056998744607,-0.000776445704221143,"45 %"
"harvest_65",11,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13380190605919,1979,1.1056998744607,0.0250979990034465,"65 %"
"harvest_85",11,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.03643123681347,1979,1.1056998744607,-0.0646951960488928,"85 %"
"harvest_45",12,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.10380342851082,1979,1.106667475154,-0.00259134670456213,"45 %"
"harvest_65",12,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14157556245724,1979,1.106667475154,0.0310561557335538,"65 %"
"harvest_85",12,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.080787597845,1979,1.106667475154,-0.0236631921997191,"85 %"
"harvest_45",13,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12672313426932,1979,1.1097845621407,0.0151476304196799,"45 %"
"harvest_65",13,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.16597208504875,1979,1.1097845621407,0.049389238535031,"65 %"
"harvest_85",13,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.11941109100978,1979,1.1097845621407,0.00863682709602987,"85 %"
"harvest_45",14,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12330028787255,1979,1.10816491767764,0.0135656180208519,"45 %"
"harvest_65",14,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14146733656526,1979,1.10816491767764,0.029609152174741,"65 %"
"harvest_85",14,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14181907847524,1979,1.10816491767764,0.0299172536117273,"85 %"
"harvest_45",15,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12121454129616,1979,1.10781917969386,0.0120191298435919,"45 %"
"harvest_65",15,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14197413747509,1979,1.10781917969386,0.0303650844979066,"65 %"
"harvest_85",15,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.15958585093419,1979,1.10781917969386,0.0456695365277665,"85 %"
"harvest_45",16,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12377068027854,1979,1.10738762343923,0.0146859604408981,"45 %"
"harvest_65",16,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13972845797737,1979,1.10738762343923,0.0287862901658716,"65 %"
"harvest_85",16,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.17267056057851,1979,1.10738762343923,0.05727992909233,"85 %"
"harvest_45",17,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12719055265188,1979,1.11152070264022,0.0139992202086394,"45 %"
"harvest_65",17,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.15931263193488,1979,1.11152070264022,0.0420981907033649,"65 %"
"harvest_85",17,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.20458011825879,1979,1.11152070264022,0.0804019765363871,"85 %"
"harvest_45",18,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12668652708332,1979,1.11027692755063,0.0146715797721374,"45 %"
"harvest_65",18,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13475227728486,1979,1.11027692755063,0.021804900724781,"65 %"
"harvest_85",18,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.18813478698333,1979,1.11027692755063,0.0677752030733016,"85 %"
"harvest_45",19,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12739838038882,1979,1.10866095870733,0.0167597164753565,"45 %"
"harvest_65",19,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13252247994145,1979,1.10866095870733,0.0212944844166801,"65 %"
"harvest_85",19,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.190229896456,1979,1.10866095870733,0.0709935351644635,"85 %"
"harvest_45",20,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12748636553685,1979,1.10785179461042,0.0175678796697042,"45 %"
"harvest_65",20,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13253607104222,1979,1.10785179461042,0.0220366086761016,"65 %"
"harvest_85",20,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.19051385050019,1979,1.10785179461042,0.071962201062948,"85 %"
"harvest_45",21,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13025158643723,1979,1.10861927891771,0.0193249026273722,"45 %"
"harvest_65",21,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.1505864871045,1979,1.10861927891771,0.0371564529811587,"65 %"
"harvest_85",21,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.21082621316115,1979,1.10861927891771,0.0881875992064984,"85 %"
"harvest_45",22,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12838848183552,1979,1.10738544414441,0.0187887114257911,"45 %"
"harvest_65",22,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12747209146619,1979,1.10738544414441,0.01797625835969,"65 %"
"harvest_85",22,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.18089711293578,1979,1.10738544414441,0.0642726336734146,"85 %"
"harvest_45",23,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13132578631242,1979,1.10541893169284,0.0231658203889715,"45 %"
"harvest_65",23,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12716864173611,1979,1.10541893169284,0.0194844747813946,"65 %"
"harvest_85",23,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.17682044704755,1979,1.10541893169284,0.0625918784551158,"85 %"
"harvest_45",24,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12949525316556,1979,1.10403798520565,0.0227965001669149,"45 %"
"harvest_65",24,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12757559244831,1979,1.10403798520565,0.0210954802952049,"65 %"
"harvest_85",24,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.17137973507245,1979,1.10403798520565,0.0592079606213851,"85 %"
"harvest_45",25,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13222210357587,1979,1.10741113002102,0.0221571891636101,"45 %"
"harvest_65",25,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14439208060503,1979,1.10741113002102,0.0328485860973441,"65 %"
"harvest_85",25,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.1861593524615,1979,1.10741113002102,0.0686956768717829,"85 %"
"harvest_45",26,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12957706674933,1979,1.10453240573406,0.0224212022723761,"45 %"
"harvest_65",26,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12509740516543,1979,1.10453240573406,0.0184475310979247,"65 %"
"harvest_85",26,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.15604867537816,1979,1.10453240573406,0.0455857929125415,"85 %"
"harvest_45",27,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12799392392238,1979,1.10256746411324,0.0227992480615643,"45 %"
"harvest_65",27,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14323639621337,1979,1.10256746411324,0.0362216658561275,"65 %"
"harvest_85",27,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.15096521253387,1979,1.10256746411324,0.0429593871877613,"85 %"
"harvest_45",28,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12861349557837,1979,1.10250255092978,0.0234072421814009,"45 %"
"harvest_65",28,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14207986121376,1979,1.10250255092978,0.0352683976943619,"65 %"
"harvest_85",28,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14712380493681,1979,1.10250255092978,0.0396751282619452,"85 %"
"harvest_45",29,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12871772920092,1979,1.1010273732245,0.0248385159060622,"45 %"
"harvest_65",29,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.14142960558335,1979,1.1010273732245,0.0360377971613352,"65 %"
"harvest_85",29,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.16369800021251,1979,1.1010273732245,0.0553591460779443,"85 %"
"harvest_45",30,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.12729527056217,1979,1.10097861538331,0.0236217630435324,"45 %"
"harvest_65",30,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13864725455642,1979,1.10097861538331,0.0336415043582308,"65 %"
"harvest_85",30,"NEP","Annual  Net Ecosystem productivity","MgC ha-1 year-1",1.13690868020058,1979,1.10097861538331,0.032113460448107,"85 %"
"harvest_45",0,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",0.207088508909935,1979,0.297404565544517,-0.361947104282075,"45 %"
"harvest_65",0,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",0.151289049703735,1979,0.297404565544517,-0.675901141988852,"65 %"
"harvest_85",0,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",0.077308505409103,1979,0.297404565544517,-1.3472894047305,"85 %"
"harvest_45",1,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.25370691355776,1979,4.12858912684297,-0.238140797681009,"45 %"
"harvest_65",1,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.65999020408884,1979,4.12858912684297,-0.439613292719001,"65 %"
"harvest_85",1,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.05328279668902,1979,4.12858912684297,-0.698495856260121,"85 %"
"harvest_45",2,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.30197301121442,1979,3.96503046084709,-0.182993365492087,"45 %"
"harvest_65",2,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.78571323019713,1979,3.96503046084709,-0.353009599879642,"65 %"
"harvest_85",2,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.19325101756946,1979,3.96503046084709,-0.592128611509043,"85 %"
"harvest_45",3,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.37249121471802,1979,3.81090149800189,-0.122214070678549,"45 %"
"harvest_65",3,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.9055637050916,1979,3.81090149800189,-0.271238356816386,"65 %"
"harvest_85",3,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.32504765199962,1979,3.81090149800189,-0.494125240485807,"85 %"
"harvest_45",4,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.41111442674411,1979,3.70811473014238,-0.0834845392054012,"45 %"
"harvest_65",4,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.01310650119128,1979,3.70811473014238,-0.207551981722287,"65 %"
"harvest_85",4,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.44935600256342,1979,3.70811473014238,-0.414698454564181,"85 %"
"harvest_45",5,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.4630221319172,1979,3.64891552161787,-0.0522883497149002,"45 %"
"harvest_65",5,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.1325469079006,1979,3.64891552161787,-0.152583623816177,"65 %"
"harvest_85",5,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.56632225948262,1979,3.64891552161787,-0.351956159510518,"85 %"
"harvest_45",6,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.46097451023159,1979,3.62724687760929,-0.0469237248288563,"45 %"
"harvest_65",6,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.20085410632431,1979,3.62724687760929,-0.12505624218006,"65 %"
"harvest_85",6,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.68008902447466,1979,3.62724687760929,-0.302623912539808,"85 %"
"harvest_45",7,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.47876441564541,1979,3.61910355863492,-0.0395491816699832,"45 %"
"harvest_65",7,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.26931325761701,1979,3.61910355863492,-0.101646409542485,"65 %"
"harvest_85",7,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.78918759483268,1979,3.61910355863492,-0.26047599065167,"85 %"
"harvest_45",8,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.49007720555712,1979,3.61677398012221,-0.0356586048955607,"45 %"
"harvest_65",8,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.31915670016409,1979,3.61677398012221,-0.0858717181126037,"65 %"
"harvest_85",8,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.89490028905935,1979,3.61677398012221,-0.22263179483609,"85 %"
"harvest_45",9,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.5180899521599,1979,3.62049839249719,-0.0286934787391449,"45 %"
"harvest_65",9,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.38297491011644,1979,3.62049839249719,-0.0678562205351635,"65 %"
"harvest_85",9,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",2.99481756492714,1979,3.62049839249719,-0.189728377347263,"85 %"
"harvest_45",10,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.49442507197878,1979,3.6243572456773,-0.0365080990427856,"45 %"
"harvest_65",10,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.39435106939517,1979,3.6243572456773,-0.0655643613425872,"65 %"
"harvest_85",10,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.07931924746084,1979,3.6243572456773,-0.16296841204329,"85 %"
"harvest_45",11,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.49486228271075,1979,3.62408272379094,-0.0363072437524095,"45 %"
"harvest_65",11,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.42269046956275,1979,3.62408272379094,-0.0571742857682037,"65 %"
"harvest_85",11,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.14795245485214,1979,3.62408272379094,-0.140848987419359,"85 %"
"harvest_45",12,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.49314902400382,1979,3.62581084898222,-0.0372743172426337,"45 %"
"harvest_65",12,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.43693378523916,1979,3.62581084898222,-0.0534982133672804,"65 %"
"harvest_85",12,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.21188035572389,1979,3.62581084898222,-0.121221399532512,"85 %"
"harvest_45",13,"GPP","Annual  Gross primary productivity","MgC ha-1 year-1",3.51612140632167,1979,3.62914935590462,-0.0316397747017957,"45 %"
